storm_id,storm_name,year,time,storm_type,lat,lon,wind_kt,pressure_mb,dist_norfolk_deg,category,is_landfall,landfall_state
AL042013,DORIAN,2013,2013-07-25 18:00:00+00:00,TS,16.0,-37.1,50,1003.0,40.475630357806075,TS,0,
AL042013,DORIAN,2013,2013-07-26 00:00:00+00:00,TS,16.4,-38.7,45,1005.0,39.02613574553267,TS,0,
AL042013,DORIAN,2013,2013-07-26 06:00:00+00:00,TS,16.9,-40.7,45,1006.0,37.223616384581035,TS,0,
AL042013,DORIAN,2013,2013-07-26 12:00:00+00:00,TS,17.3,-42.8,45,1008.0,35.42418584363814,TS,0,
AL042013,DORIAN,2013,2013-07-26 18:00:00+00:00,TS,17.6,-45.0,40,1010.0,33.63563600893627,TS,0,
AL042013,DORIAN,2013,2013-07-27 00:00:00+00:00,TS,17.8,-47.1,35,1012.0,32.00959451574116,TS,0,
AL042013,DORIAN,2013,2013-07-27 06:00:00+00:00,TS,18.0,-49.2,35,1012.0,30.412336457685537,TS,0,
AL042013,DORIAN,2013,2013-07-27 12:00:00+00:00,TS,18.3,-51.1,35,1012.0,28.911321607253903,TS,0,
AL042013,DORIAN,2013,2013-07-27 18:00:00+00:00,DB,18.6,-53.0,35,1012.0,27.43753492637832,TS,0,
AL042013,DORIAN,2013,2013-07-28 00:00:00+00:00,DB,19.0,-54.9,35,1012.0,25.92068045837676,TS,0,
AL042013,DORIAN,2013,2013-07-28 06:00:00+00:00,DB,19.4,-56.8,35,1013.0,24.43637920832536,TS,0,
AL042013,DORIAN,2013,2013-07-28 12:00:00+00:00,DB,19.8,-58.6,35,1013.0,23.048741696514657,TS,0,
AL042013,DORIAN,2013,2013-07-28 18:00:00+00:00,DB,20.1,-60.3,30,1013.0,21.836588737186208,TD,0,
AL042013,DORIAN,2013,2013-07-29 00:00:00+00:00,DB,20.4,-62.0,25,1014.0,20.66858846723841,TD,0,
AL042013,DORIAN,2013,2013-07-29 06:00:00+00:00,DB,20.6,-63.7,25,1014.0,19.63757829462075,TD,0,
AL042013,DORIAN,2013,2013-07-29 12:00:00+00:00,DB,20.8,-65.3,25,1015.0,18.716446010837604,TD,0,
AL042013,DORIAN,2013,2013-07-29 18:00:00+00:00,DB,21.0,-66.9,25,1015.0,17.861176903110977,TD,0,
AL042013,DORIAN,2013,2013-07-30 00:00:00+00:00,DB,21.3,-68.5,25,1015.0,16.988215524582063,TD,0,
AL042013,DORIAN,2013,2013-07-30 06:00:00+00:00,DB,21.5,-69.8,25,1015.0,16.379620250880485,TD,0,
AL042013,DORIAN,2013,2013-07-30 12:00:00+00:00,DB,21.7,-71.0,25,1015.0,15.857183718776643,TD,0,
AL042013,DORIAN,2013,2013-07-30 18:00:00+00:00,DB,21.9,-72.2,25,1015.0,15.3913306357357,TD,0,
AL042013,DORIAN,2013,2013-07-31 00:00:00+00:00,DB,22.1,-73.3,25,1015.0,15.001752930915575,TD,0,
AL042013,DORIAN,2013,2013-07-31 06:00:00+00:00,DB,22.4,-74.4,25,1015.0,14.567662689406824,TD,0,
AL042013,DORIAN,2013,2013-07-31 12:00:00+00:00,DB,22.6,-75.3,25,1015.0,14.300715569012526,TD,0,
AL042013,DORIAN,2013,2013-07-31 18:00:00+00:00,DB,22.8,-75.9,25,1015.0,14.078712882906379,TD,0,
AL042013,DORIAN,2013,2013-08-01 00:00:00+00:00,DB,23.0,-76.5,25,1014.0,13.875508158499638,TD,0,
AL042013,DORIAN,2013,2013-08-01 06:00:00+00:00,DB,23.3,-77.0,25,1013.0,13.587611651901412,TD,0,
AL042013,DORIAN,2013,2013-08-01 12:00:00+00:00,DB,23.7,-77.7,25,1013.0,13.228949588498438,TD,0,
AL042013,DORIAN,2013,2013-08-01 18:00:00+00:00,DB,24.2,-78.4,25,1013.0,12.801270215566696,TD,0,
AL042013,DORIAN,2013,2013-08-02 00:00:00+00:00,DB,24.9,-79.0,25,1013.0,12.193952012353177,TD,0,
AL042013,DORIAN,2013,2013-08-02 06:00:00+00:00,DB,25.7,-79.3,25,1013.0,11.461082841423908,TD,0,
AL042013,DORIAN,2013,2013-08-02 12:00:00+00:00,DB,26.5,-79.4,25,1013.0,10.69987859797336,TD,0,
AL042013,DORIAN,2013,2013-08-02 18:00:00+00:00,TD,27.4,-79.4,25,1013.0,9.825623450426704,TD,0,
AL042013,DORIAN,2013,2013-08-03 00:00:00+00:00,TD,28.4,-79.3,30,1013.0,8.83607198179447,TD,0,
AL042013,DORIAN,2013,2013-08-03 06:00:00+00:00,TD,29.4,-79.1,30,1013.0,7.825407798622338,TD,0,
AL042013,DORIAN,2013,2013-08-03 12:00:00+00:00,TD,30.3,-78.8,30,1013.0,6.886990971753361,TD,0,
AL042013,DORIAN,2013,2013-08-03 18:00:00+00:00,LO,31.1,-78.1,30,1013.0,5.952738806623869,TD,0,
AL042013,DORIAN,2013,2013-08-04 00:00:00+00:00,LO,31.8,-77.2,30,1012.0,5.114493152520356,TD,0,
AL042013,DORIAN,2013,2013-08-04 06:00:00+00:00,LO,32.4,-75.6,30,1011.0,4.4939110884234115,TD,0,
AL042024,DEBBY,2024,2024-08-02 12:00:00+00:00,DB,20.4,-75.8,25,1012.0,16.484446061204366,TD,0,
AL042024,DEBBY,2024,2024-08-02 18:00:00+00:00,DB,20.6,-77.5,25,1011.0,16.312760796017866,TD,0,
AL042024,DEBBY,2024,2024-08-03 00:00:00+00:00,TD,20.9,-78.9,25,1010.0,16.139192359558468,TD,0,
AL042024,DEBBY,2024,2024-08-03 06:00:00+00:00,TD,21.5,-80.2,25,1009.0,15.74833039764467,TD,0,
AL042024,DEBBY,2024,2024-08-03 12:00:00+00:00,TD,22.2,-81.5,30,1008.0,15.35501659454248,TD,0,
AL042024,DEBBY,2024,2024-08-03 18:00:00+00:00,TS,23.1,-82.6,35,1006.0,14.812605866420556,TS,0,
AL042024,DEBBY,2024,2024-08-04 00:00:00+00:00,TS,23.9,-83.2,35,1003.0,14.270113507236138,TS,0,
AL042024,DEBBY,2024,2024-08-04 06:00:00+00:00,TS,25.0,-83.8,40,1000.0,13.499684780540992,TS,0,
AL042024,DEBBY,2024,2024-08-04 12:00:00+00:00,TS,26.2,-84.3,50,994.0,12.660806800146558,TS,0,
AL042024,DEBBY,2024,2024-08-04 18:00:00+00:00,TS,27.3,-84.3,60,989.0,11.725942580420412,TS,0,
AL042024,DEBBY,2024,2024-08-05 00:00:00+00:00,HU,28.3,-84.1,70,986.0,10.799406564678156,Cat 1,0,
AL042024,DEBBY,2024,2024-08-05 06:00:00+00:00,HU,29.1,-83.9,70,980.0,10.050592845173266,Cat 1,0,
AL042024,DEBBY,2024,2024-08-05 11:00:00+00:00,HU,29.7,-83.5,70,979.0,9.361753107497991,Cat 1,1,Florida
AL042024,DEBBY,2024,2024-08-05 12:00:00+00:00,HU,29.9,-83.4,65,982.0,9.150745149082933,Cat 1,0,
AL042024,DEBBY,2024,2024-08-05 18:00:00+00:00,TS,30.4,-83.0,50,992.0,8.543310574553322,TS,0,
AL042024,DEBBY,2024,2024-08-06 00:00:00+00:00,TS,30.8,-82.3,45,996.0,7.85396194253849,TS,0,
AL042024,DEBBY,2024,2024-08-06 06:00:00+00:00,TS,31.3,-81.8,45,999.0,7.195128121911626,TS,0,
AL042024,DEBBY,2024,2024-08-06 12:00:00+00:00,TS,31.8,-81.4,40,999.0,6.590334435619917,TS,0,
AL042024,DEBBY,2024,2024-08-06 18:00:00+00:00,TS,32.0,-81.1,40,999.0,6.275089717391872,TS,0,
AL042024,DEBBY,2024,2024-08-07 00:00:00+00:00,SS,31.9,-80.4,40,997.0,6.00977960052495,TS,0,
AL042024,DEBBY,2024,2024-08-07 06:00:00+00:00,SS,31.8,-79.7,45,995.0,5.791170264905509,TS,0,
AL042024,DEBBY,2024,2024-08-07 12:00:00+00:00,SS,32.2,-79.3,50,994.0,5.2783761660051995,TS,0,
AL042024,DEBBY,2024,2024-08-07 18:00:00+00:00,SS,32.5,-79.2,50,994.0,4.972851014415631,TS,0,
AL042024,DEBBY,2024,2024-08-08 00:00:00+00:00,SS,32.7,-79.4,45,995.0,4.881000786725228,TS,0,
AL042024,DEBBY,2024,2024-08-08 06:00:00+00:00,SS,33.0,-79.6,40,995.0,4.717848520265191,TS,1,South Carolina
AL042024,DEBBY,2024,2024-08-08 12:00:00+00:00,SS,33.7,-80.0,40,995.0,4.3768045106010876,TS,0,
AL042024,DEBBY,2024,2024-08-08 18:00:00+00:00,SS,34.6,-80.3,40,997.0,3.9636384581059545,TS,0,
AL042024,DEBBY,2024,2024-08-09 00:00:00+00:00,EX,35.5,-80.1,30,1000.0,3.3642973066208772,TD,0,
AL042024,DEBBY,2024,2024-08-09 06:00:00+00:00,EX,37.0,-79.7,30,1003.0,2.734801863637851,TD,0,
AL042024,DEBBY,2024,2024-08-09 12:00:00+00:00,EX,40.3,-78.9,30,1003.0,4.01479472874813,TD,0,
AL042024,DEBBY,2024,2024-08-09 18:00:00+00:00,EX,42.8,-76.5,30,998.0,5.96263197308282,TD,0,
AL042024,DEBBY,2024,2024-08-10 00:00:00+00:00,EX,45.3,-73.0,30,996.0,8.819800528453044,TD,0,
AL042024,DEBBY,2024,2024-08-10 06:00:00+00:00,EX,47.8,-69.1,30,998.0,12.180426063497139,TD,0,
AL042024,DEBBY,2024,2024-08-10 12:00:00+00:00,EX,49.4,-64.7,35,998.0,15.122968575087967,TS,0,
AL042024,DEBBY,2024,2024-08-10 18:00:00+00:00,EX,50.0,-59.5,35,999.0,17.883561074942946,TS,0,
AL042025,DEXTER,2025,2025-08-02 18:00:00+00:00,EX,33.2,-75.6,30,1013.0,3.6999267402986917,TD,0,
AL042025,DEXTER,2025,2025-08-03 00:00:00+00:00,EX,32.9,-74.6,35,1011.0,4.193388050414214,TS,0,
AL042025,DEXTER,2025,2025-08-03 06:00:00+00:00,EX,33.1,-73.5,35,1010.0,4.399061678415299,TS,0,
AL042025,DEXTER,2025,2025-08-03 12:00:00+00:00,EX,33.4,-72.2,35,1008.0,4.812906490017177,TS,0,
AL042025,DEXTER,2025,2025-08-03 18:00:00+00:00,TS,33.7,-71.0,35,1007.0,5.353306824110171,TS,0,
AL042025,DEXTER,2025,2025-08-04 00:00:00+00:00,TS,34.0,-69.9,40,1003.0,5.94442027835442,TS,0,
AL042025,DEXTER,2025,2025-08-04 06:00:00+00:00,TS,34.4,-68.8,40,1003.0,6.57175399144984,TS,0,
AL042025,DEXTER,2025,2025-08-04 12:00:00+00:00,TS,35.0,-67.9,40,1004.0,7.051079821200486,TS,0,
AL042025,DEXTER,2025,2025-08-04 18:00:00+00:00,TS,35.7,-66.9,40,1005.0,7.667118486928668,TS,0,
AL042025,DEXTER,2025,2025-08-05 00:00:00+00:00,TS,36.4,-65.9,40,1005.0,8.361235428122203,TS,0,
AL042025,DEXTER,2025,2025-08-05 06:00:00+00:00,TS,37.0,-64.9,35,1008.0,9.117211126436073,TS,0,
AL042025,DEXTER,2025,2025-08-05 12:00:00+00:00,TS,37.7,-63.9,35,1009.0,9.905843383388424,TS,0,
AL042025,DEXTER,2025,2025-08-05 18:00:00+00:00,TS,38.2,-62.8,35,1009.0,10.792702781800566,TS,0,
AL042025,DEXTER,2025,2025-08-06 00:00:00+00:00,TS,38.8,-61.8,40,1006.0,11.617880828343718,TS,0,
AL042025,DEXTER,2025,2025-08-06 06:00:00+00:00,TS,39.3,-60.5,45,1003.0,12.673938917291824,TS,0,
AL042025,DEXTER,2025,2025-08-06 12:00:00+00:00,TS,39.6,-59.0,50,999.0,13.85958175418607,TS,0,
AL042025,DEXTER,2025,2025-08-06 18:00:00+00:00,TS,39.8,-57.2,50,999.0,15.259768538511237,TS,0,
AL042025,DEXTER,2025,2025-08-07 00:00:00+00:00,EX,39.9,-55.2,50,999.0,16.801029468008124,TS,0,
AL042025,DEXTER,2025,2025-08-07 06:00:00+00:00,EX,40.4,-53.2,55,998.0,18.361824017618915,TS,0,
AL042025,DEXTER,2025,2025-08-07 12:00:00+00:00,EX,40.9,-51.3,60,997.0,19.83514133712311,TS,0,
AL042025,DEXTER,2025,2025-08-07 18:00:00+00:00,EX,41.4,-48.9,60,996.0,21.671905889368592,TS,0,
AL042025,DEXTER,2025,2025-08-08 00:00:00+00:00,EX,42.3,-46.5,65,994.0,23.511524590695668,Cat 1,0,
AL042025,DEXTER,2025,2025-08-08 06:00:00+00:00,EX,43.6,-45.0,70,989.0,24.705795262760834,Cat 1,0,
AL042025,DEXTER,2025,2025-08-08 12:00:00+00:00,EX,44.7,-43.5,70,988.0,25.887438634421866,Cat 1,0,
AL042025,DEXTER,2025,2025-08-08 18:00:00+00:00,EX,45.2,-41.6,60,991.0,27.27860663380219,TS,0,
AL042025,DEXTER,2025,2025-08-09 00:00:00+00:00,EX,45.4,-39.2,50,994.0,28.980444740852523,TS,0,
AL042025,DEXTER,2025,2025-08-09 06:00:00+00:00,EX,45.7,-36.7,45,997.0,30.748362348993265,TS,0,
AL042025,DEXTER,2025,2025-08-09 12:00:00+00:00,EX,45.9,-34.1,40,1000.0,32.569271487755366,TS,0,
AL042025,DEXTER,2025,2025-08-09 18:00:00+00:00,EX,46.4,-31.5,35,1002.0,34.37647816611349,TS,0,
AL042025,DEXTER,2025,2025-08-10 00:00:00+00:00,EX,46.9,-29.4,30,1004.0,35.8149544181877,TD,0,
AL042025,DEXTER,2025,2025-08-10 06:00:00+00:00,EX,47.3,-27.5,30,1005.0,37.100186027481605,TD,0,
AL042025,DEXTER,2025,2025-08-10 12:00:00+00:00,EX,47.6,-25.9,30,1007.0,38.17171546933692,TD,0,
AL042025,DEXTER,2025,2025-08-10 18:00:00+00:00,EX,47.9,-24.5,30,1008.0,39.09845822982917,TD,0,
AL042025,DEXTER,2025,2025-08-11 00:00:00+00:00,EX,48.1,-23.1,30,1008.0,40.022747199839024,TD,0,
AL042025,DEXTER,2025,2025-08-11 06:00:00+00:00,EX,48.3,-21.8,30,1008.0,40.87362624278118,TD,0,
AL042025,DEXTER,2025,2025-08-11 12:00:00+00:00,EX,48.5,-20.5,25,1009.0,41.718028047333796,TD,0,
AL042025,DEXTER,2025,2025-08-11 18:00:00+00:00,EX,48.6,-19.3,25,1009.0,42.50029716396734,TD,0,
AL042025,DEXTER,2025,2025-08-12 00:00:00+00:00,EX,48.7,-18.1,25,1009.0,43.27877619955106,TD,0,
AL042025,DEXTER,2025,2025-08-12 06:00:00+00:00,EX,48.6,-17.0,25,1008.0,44.013557670004616,TD,0,
AL042025,DEXTER,2025,2025-08-12 12:00:00+00:00,EX,48.5,-16.0,25,1008.0,44.68414720763157,TD,0,
AL042025,DEXTER,2025,2025-08-12 18:00:00+00:00,EX,48.7,-14.8,25,1008.0,45.44071846816232,TD,0,
AL042025,DEXTER,2025,2025-08-13 00:00:00+00:00,EX,49.0,-13.6,25,1008.0,46.17464191337182,TD,0,
AL042025,DEXTER,2025,2025-08-13 06:00:00+00:00,EX,49.4,-12.2,25,1008.0,47.011714927693696,TD,0,
AL051986,CHARLEY,1986,1986-08-13 12:00:00+00:00,SD,30.1,-84.0,10,1009.0,9.332585192802636,TD,0,
AL051986,CHARLEY,1986,1986-08-13 18:00:00+00:00,SD,30.8,-84.0,10,1012.0,8.81989323214817,TD,0,
AL051986,CHARLEY,1986,1986-08-14 00:00:00+00:00,SD,31.4,-83.6,10,1013.0,8.153074851611128,TD,0,
AL051986,CHARLEY,1986,1986-08-14 06:00:00+00:00,SD,32.0,-83.1,10,1014.0,7.430555827706367,TD,0,
AL051986,CHARLEY,1986,1986-08-14 12:00:00+00:00,SD,32.5,-82.5,10,1015.0,6.717424699680515,TD,0,
AL051986,CHARLEY,1986,1986-08-14 18:00:00+00:00,SD,32.4,-82.0,10,1015.0,6.480311569058535,TD,0,
AL051986,CHARLEY,1986,1986-08-15 00:00:00+00:00,SD,32.3,-81.2,15,1013.0,6.095321418482421,TD,0,
AL051986,CHARLEY,1986,1986-08-15 06:00:00+00:00,SD,32.3,-80.0,15,1013.0,5.488771477114031,TD,0,
AL051986,CHARLEY,1986,1986-08-15 12:00:00+00:00,TD,32.2,-79.0,30,1009.0,5.166632300486561,TD,0,
AL051986,CHARLEY,1986,1986-08-15 18:00:00+00:00,TS,32.2,-78.5,35,1007.0,5.0020818425218305,TS,0,
AL051986,CHARLEY,1986,1986-08-16 00:00:00+00:00,TS,32.3,-78.1,40,1004.0,4.795961889511453,TS,0,
AL051986,CHARLEY,1986,1986-08-16 06:00:00+00:00,TS,32.4,-77.9,40,1002.0,4.650948311210018,TS,0,
AL051986,CHARLEY,1986,1986-08-16 12:00:00+00:00,TS,32.6,-77.6,45,999.0,4.391810278366349,TS,0,
AL051986,CHARLEY,1986,1986-08-16 18:00:00+00:00,TS,32.9,-77.4,50,997.0,4.060630367724448,TS,0,
AL051986,CHARLEY,1986,1986-08-17 00:00:00+00:00,TS,33.2,-77.1,55,995.0,3.71624645311413,TS,0,
AL051986,CHARLEY,1986,1986-08-17 06:00:00+00:00,TS,33.7,-76.9,60,993.0,3.1946981410099142,TS,0,
AL051986,CHARLEY,1986,1986-08-17 12:00:00+00:00,HU,34.4,-76.6,65,991.0,2.4672442300436193,Cat 1,0,
AL051986,CHARLEY,1986,1986-08-17 14:00:00+00:00,HU,34.7,-76.5,65,990.0,2.160525622887498,Cat 1,1,North Carolina
AL051986,CHARLEY,1986,1986-08-17 18:00:00+00:00,HU,35.4,-76.2,65,988.0,1.4543704510453617,Cat 1,0,
AL051986,CHARLEY,1986,1986-08-18 00:00:00+00:00,HU,36.5,-75.8,70,987.0,0.5271804223872484,Cat 1,0,
AL051986,CHARLEY,1986,1986-08-18 06:00:00+00:00,HU,37.4,-75.2,65,990.0,1.0302880674061454,Cat 1,0,
AL051986,CHARLEY,1986,1986-08-18 12:00:00+00:00,TS,38.2,-74.1,60,992.0,2.203559805184026,TS,0,
AL051986,CHARLEY,1986,1986-08-18 18:00:00+00:00,TS,39.0,-72.6,60,994.0,3.624494627897301,TS,0,
AL051986,CHARLEY,1986,1986-08-19 00:00:00+00:00,TS,39.7,-70.9,55,997.0,5.109113591798367,TS,0,
AL051986,CHARLEY,1986,1986-08-19 06:00:00+00:00,TS,40.4,-69.1,50,999.0,6.653166468661057,TS,0,
AL051986,CHARLEY,1986,1986-08-19 12:00:00+00:00,TS,40.9,-67.5,45,1000.0,7.959874138186296,TS,0,
AL051986,CHARLEY,1986,1986-08-19 18:00:00+00:00,TS,41.3,-65.8,45,1002.0,9.287088798012267,TS,0,
AL051986,CHARLEY,1986,1986-08-20 00:00:00+00:00,TS,41.5,-64.0,40,1003.0,10.606633488077625,TS,0,
AL051986,CHARLEY,1986,1986-08-20 06:00:00+00:00,TS,41.6,-62.5,40,1004.0,11.693765058766823,TS,0,
AL051986,CHARLEY,1986,1986-08-20 12:00:00+00:00,TS,41.7,-60.2,40,1005.0,13.364120287770753,TS,0,
AL051986,CHARLEY,1986,1986-08-20 18:00:00+00:00,TS,41.7,-58.4,40,1005.0,14.666199805253187,TS,0,
AL051986,CHARLEY,1986,1986-08-21 00:00:00+00:00,EX,41.6,-56.6,40,1000.0,15.962307614636758,TS,0,
AL051986,CHARLEY,1986,1986-08-21 06:00:00+00:00,EX,41.5,-54.8,40,997.0,17.275509162214806,TS,0,
AL051986,CHARLEY,1986,1986-08-21 12:00:00+00:00,EX,41.4,-53.2,40,992.0,18.452882567126732,TS,0,
AL051986,CHARLEY,1986,1986-08-21 18:00:00+00:00,EX,41.3,-51.2,45,991.0,19.93953280589915,TS,0,
AL051986,CHARLEY,1986,1986-08-22 00:00:00+00:00,EX,41.3,-49.4,45,990.0,21.290931500748673,TS,0,
AL051986,CHARLEY,1986,1986-08-22 06:00:00+00:00,EX,41.3,-47.6,45,989.0,22.64419598653688,TS,0,
AL051986,CHARLEY,1986,1986-08-22 12:00:00+00:00,EX,41.4,-46.2,45,989.0,23.69928462612439,TS,0,
AL051986,CHARLEY,1986,1986-08-22 18:00:00+00:00,EX,41.5,-44.8,45,989.0,24.751726034406307,TS,0,
AL051986,CHARLEY,1986,1986-08-23 00:00:00+00:00,EX,41.8,-43.2,45,988.0,25.950370057263598,TS,0,
AL051986,CHARLEY,1986,1986-08-23 06:00:00+00:00,EX,42.3,-41.6,45,989.0,27.14005317360482,TS,0,
AL051986,CHARLEY,1986,1986-08-23 12:00:00+00:00,EX,43.0,-39.6,45,989.0,28.61243224892088,TS,0,
AL051986,CHARLEY,1986,1986-08-23 18:00:00+00:00,EX,43.9,-37.2,45,989.0,30.355745612825718,TS,0,
AL051986,CHARLEY,1986,1986-08-24 00:00:00+00:00,EX,44.9,-34.4,45,990.0,32.354435596685235,TS,0,
AL051986,CHARLEY,1986,1986-08-24 06:00:00+00:00,EX,46.0,-31.6,40,992.0,34.310595503187514,TS,0,
AL051986,CHARLEY,1986,1986-08-24 12:00:00+00:00,EX,47.0,-28.8,40,995.0,36.223120519186956,TS,0,
AL051986,CHARLEY,1986,1986-08-24 18:00:00+00:00,EX,48.2,-26.0,40,997.0,38.08205432172311,TS,0,
AL051986,CHARLEY,1986,1986-08-25 00:00:00+00:00,EX,49.2,-21.6,40,999.0,40.94081524242091,TS,0,
AL051986,CHARLEY,1986,1986-08-25 06:00:00+00:00,EX,50.0,-16.4,40,1000.0,44.23314986544768,TS,0,
AL051986,CHARLEY,1986,1986-08-25 12:00:00+00:00,EX,50.7,-11.4,40,994.0,47.30418352612753,TS,0,
AL051986,CHARLEY,1986,1986-08-25 18:00:00+00:00,EX,51.4,-7.2,50,988.0,49.78107955145783,TS,0,
AL051986,CHARLEY,1986,1986-08-26 00:00:00+00:00,EX,52.2,-4.4,45,981.0,51.31028799756009,TS,0,
AL051986,CHARLEY,1986,1986-08-26 06:00:00+00:00,EX,52.9,-2.0,45,980.0,52.57301375271766,TS,0,
AL051986,CHARLEY,1986,1986-08-26 12:00:00+00:00,EX,53.6,-0.0,45,982.0,53.5628836331621,TS,0,
AL051986,CHARLEY,1986,1986-08-26 18:00:00+00:00,EX,54.3,2.0,45,986.0,54.518558039880396,TS,0,
AL051986,CHARLEY,1986,1986-08-27 00:00:00+00:00,EX,55.0,3.7,45,984.0,55.27386078317908,TS,0,
AL051986,CHARLEY,1986,1986-08-27 06:00:00+00:00,EX,55.5,5.0,45,983.0,55.84249340447526,TS,0,
AL051986,CHARLEY,1986,1986-08-27 12:00:00+00:00,EX,56.0,5.8,35,985.0,56.12747893056405,TS,0,
AL051986,CHARLEY,1986,1986-08-27 18:00:00+00:00,EX,56.3,6.0,35,989.0,56.145830514109505,TS,0,
AL051986,CHARLEY,1986,1986-08-28 00:00:00+00:00,EX,56.6,6.0,35,989.0,56.05811826591269,TS,0,
AL051986,CHARLEY,1986,1986-08-28 06:00:00+00:00,EX,56.8,6.0,35,991.0,56.00018390893718,TS,0,
AL051986,CHARLEY,1986,1986-08-28 12:00:00+00:00,EX,57.0,6.0,30,998.0,55.94268372301953,TD,0,
AL051986,CHARLEY,1986,1986-08-28 18:00:00+00:00,EX,57.0,5.5,30,999.0,55.681025778304054,TD,0,
AL051986,CHARLEY,1986,1986-08-29 00:00:00+00:00,EX,57.0,5.0,25,1002.0,55.41887879436162,TD,0,
AL051986,CHARLEY,1986,1986-08-29 06:00:00+00:00,EX,56.8,5.0,20,1004.0,55.47391987624952,TD,0,
AL051986,CHARLEY,1986,1986-08-29 12:00:00+00:00,EX,56.5,5.0,20,1004.0,55.557317527382736,TD,0,
AL051986,CHARLEY,1986,1986-08-29 18:00:00+00:00,EX,56.2,6.0,15,1004.0,56.17528334997567,TD,0,
AL051986,CHARLEY,1986,1986-08-30 00:00:00+00:00,EX,56.2,8.0,15,1006.0,57.236150276716344,TD,0,
AL051993,EMILY,1993,1993-08-22 18:00:00+00:00,TD,19.9,-52.6,30,1020.0,26.774564787403776,TD,0,
AL051993,EMILY,1993,1993-08-23 00:00:00+00:00,TD,20.5,-53.6,30,1020.0,25.68243050449652,TD,0,
AL051993,EMILY,1993,1993-08-23 06:00:00+00:00,TD,21.3,-54.8,30,1020.0,24.319746895318083,TD,0,
AL051993,EMILY,1993,1993-08-23 12:00:00+00:00,TD,22.3,-56.0,30,1020.0,22.821389938825448,TD,0,
AL051993,EMILY,1993,1993-08-23 18:00:00+00:00,TD,23.2,-57.1,30,1020.0,21.4642033216429,TD,0,
AL051993,EMILY,1993,1993-08-24 00:00:00+00:00,TD,24.3,-57.8,30,1020.0,20.241139089219523,TD,0,
AL051993,EMILY,1993,1993-08-24 06:00:00+00:00,TD,25.4,-58.6,30,1020.0,18.962874640772586,TD,0,
AL051993,EMILY,1993,1993-08-24 12:00:00+00:00,TD,26.7,-59.5,30,1020.0,17.500683405377327,TD,0,
AL051993,EMILY,1993,1993-08-24 18:00:00+00:00,TD,27.6,-60.0,30,1019.0,16.58800769412526,TD,0,
AL051993,EMILY,1993,1993-08-25 00:00:00+00:00,TD,28.0,-60.3,30,1018.0,16.132601125082207,TD,0,
AL051993,EMILY,1993,1993-08-25 06:00:00+00:00,TD,27.9,-60.5,30,1017.0,16.05367485010104,TD,0,
AL051993,EMILY,1993,1993-08-25 12:00:00+00:00,TS,28.0,-60.4,35,1016.0,16.062377404579635,TS,0,
AL051993,EMILY,1993,1993-08-25 18:00:00+00:00,TS,28.2,-60.4,40,1015.0,15.941141917262964,TS,0,
AL051993,EMILY,1993,1993-08-26 00:00:00+00:00,TS,28.3,-60.7,45,1013.0,15.66946871943569,TS,0,
AL051993,EMILY,1993,1993-08-26 06:00:00+00:00,TS,27.9,-61.0,55,1010.0,15.706257081509703,TS,0,
AL051993,EMILY,1993,1993-08-26 12:00:00+00:00,TS,27.4,-61.2,60,1007.0,15.887918109069476,TS,0,
AL051993,EMILY,1993,1993-08-26 18:00:00+00:00,HU,26.9,-61.7,65,1004.0,15.884814431621693,Cat 1,0,
AL051993,EMILY,1993,1993-08-27 00:00:00+00:00,TS,26.6,-62.4,60,1000.0,15.636894395407701,TS,0,
AL051993,EMILY,1993,1993-08-27 06:00:00+00:00,TS,26.4,-63.0,60,997.0,15.400496544220013,TS,0,
AL051993,EMILY,1993,1993-08-27 12:00:00+00:00,TS,26.3,-63.5,60,992.0,15.165390063088518,TS,0,
AL051993,EMILY,1993,1993-08-27 18:00:00+00:00,HU,26.4,-64.4,65,982.0,14.551139975743693,Cat 1,0,
AL051993,EMILY,1993,1993-08-28 00:00:00+00:00,HU,26.6,-65.2,75,981.0,13.933254858567764,Cat 1,0,
AL051993,EMILY,1993,1993-08-28 06:00:00+00:00,HU,27.0,-66.1,75,982.0,13.113718138015836,Cat 1,0,
AL051993,EMILY,1993,1993-08-28 12:00:00+00:00,HU,27.4,-66.9,75,981.0,12.35811164700195,Cat 1,0,
AL051993,EMILY,1993,1993-08-28 18:00:00+00:00,HU,28.0,-67.6,75,976.0,11.503230282089525,Cat 1,0,
AL051993,EMILY,1993,1993-08-29 00:00:00+00:00,HU,28.6,-68.2,70,973.0,10.704317424042664,Cat 1,0,
AL051993,EMILY,1993,1993-08-29 06:00:00+00:00,HU,29.3,-68.8,70,978.0,9.82783502092837,Cat 1,0,
AL051993,EMILY,1993,1993-08-29 12:00:00+00:00,HU,30.0,-69.2,70,979.0,9.061761138969455,Cat 1,0,
AL051993,EMILY,1993,1993-08-29 18:00:00+00:00,HU,30.6,-69.7,70,978.0,8.322644600975138,Cat 1,0,
AL051993,EMILY,1993,1993-08-30 00:00:00+00:00,HU,31.2,-70.2,70,977.0,7.585737751645439,Cat 1,0,
AL051993,EMILY,1993,1993-08-30 06:00:00+00:00,HU,31.5,-70.8,70,976.0,7.027424903331195,Cat 1,0,
AL051993,EMILY,1993,1993-08-30 12:00:00+00:00,HU,31.8,-71.4,75,975.0,6.475315495854449,Cat 1,0,
